api_id,module,kind,qualified_name,signature,file_path,start_line
"cn.hutool.http.server::HttpExchangeWrapper::getRequestURI#URI ()",hutool-http,method,cn.hutool.http.server::HttpExchangeWrapper::getRequestURI,"URI ()",hutool-http/src/main/java/cn/hutool/http/server/HttpExchangeWrapper.java,73
"cn.hutool.http.server::HttpExchangeWrapper::getRequestMethod#String ()",hutool-http,method,cn.hutool.http.server::HttpExchangeWrapper::getRequestMethod,"String ()",hutool-http/src/main/java/cn/hutool/http/server/HttpExchangeWrapper.java,78
"cn.hutool.http.server::HttpExchangeWrapper::getHttpContext#HttpContext ()",hutool-http,method,cn.hutool.http.server::HttpExchangeWrapper::getHttpContext,"HttpContext ()",hutool-http/src/main/java/cn/hutool/http/server/HttpExchangeWrapper.java,83
"cn.hutool.http.server::HttpExchangeWrapper::close#void ()",hutool-http,method,cn.hutool.http.server::HttpExchangeWrapper::close,"void ()",hutool-http/src/main/java/cn/hutool/http/server/HttpExchangeWrapper.java,88
"cn.hutool.http.server::HttpExchangeWrapper::getRequestBody#InputStream ()",hutool-http,method,cn.hutool.http.server::HttpExchangeWrapper::getRequestBody,"InputStream ()",hutool-http/src/main/java/cn/hutool/http/server/HttpExchangeWrapper.java,93
"cn.hutool.http.server::HttpExchangeWrapper::getResponseBody#OutputStream ()",hutool-http,method,cn.hutool.http.server::HttpExchangeWrapper::getResponseBody,"OutputStream ()",hutool-http/src/main/java/cn/hutool/http/server/HttpExchangeWrapper.java,98
"cn.hutool.http.server::HttpExchangeWrapper::sendResponseHeaders#void (final int rCode, final long responseLength)",hutool-http,method,cn.hutool.http.server::HttpExchangeWrapper::sendResponseHeaders,"void (final int rCode, final long responseLength)",hutool-http/src/main/java/cn/hutool/http/server/HttpExchangeWrapper.java,103
"cn.hutool.http.server::HttpExchangeWrapper::getRemoteAddress#InetSocketAddress ()",hutool-http,method,cn.hutool.http.server::HttpExchangeWrapper::getRemoteAddress,"InetSocketAddress ()",hutool-http/src/main/java/cn/hutool/http/server/HttpExchangeWrapper.java,108
"cn.hutool.http.server::HttpExchangeWrapper::getResponseCode#int ()",hutool-http,method,cn.hutool.http.server::HttpExchangeWrapper::getResponseCode,"int ()",hutool-http/src/main/java/cn/hutool/http/server/HttpExchangeWrapper.java,113
"cn.hutool.http.server::HttpExchangeWrapper::getLocalAddress#InetSocketAddress ()",hutool-http,method,cn.hutool.http.server::HttpExchangeWrapper::getLocalAddress,"InetSocketAddress ()",hutool-http/src/main/java/cn/hutool/http/server/HttpExchangeWrapper.java,118
"cn.hutool.http.server::HttpExchangeWrapper::getProtocol#String ()",hutool-http,method,cn.hutool.http.server::HttpExchangeWrapper::getProtocol,"String ()",hutool-http/src/main/java/cn/hutool/http/server/HttpExchangeWrapper.java,123
"cn.hutool.http.server::HttpExchangeWrapper::getAttribute#Object (final String name)",hutool-http,method,cn.hutool.http.server::HttpExchangeWrapper::getAttribute,"Object (final String name)",hutool-http/src/main/java/cn/hutool/http/server/HttpExchangeWrapper.java,128
"cn.hutool.http.server::HttpExchangeWrapper::setAttribute#void (final String name, final Object value)",hutool-http,method,cn.hutool.http.server::HttpExchangeWrapper::setAttribute,"void (final String name, final Object value)",hutool-http/src/main/java/cn/hutool/http/server/HttpExchangeWrapper.java,133
"cn.hutool.http.server::HttpExchangeWrapper::setStreams#void (final InputStream i, final OutputStream o)",hutool-http,method,cn.hutool.http.server::HttpExchangeWrapper::setStreams,"void (final InputStream i, final OutputStream o)",hutool-http/src/main/java/cn/hutool/http/server/HttpExchangeWrapper.java,138
"cn.hutool.http.server::HttpExchangeWrapper::getPrincipal#HttpPrincipal ()",hutool-http,method,cn.hutool.http.server::HttpExchangeWrapper::getPrincipal,"HttpPrincipal ()",hutool-http/src/main/java/cn/hutool/http/server/HttpExchangeWrapper.java,143
cn.hutool.http.server::HttpServerBase#,hutool-http,class,cn.hutool.http.server::HttpServerBase,"",hutool-http/src/main/java/cn/hutool/http/server/HttpServerBase.java,16
"cn.hutool.http.server::HttpServerBase::HttpServerBase#(HttpExchange httpExchange)",hutool-http,method,cn.hutool.http.server::HttpServerBase::HttpServerBase,"(HttpExchange httpExchange)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerBase.java,27
"cn.hutool.http.server::HttpServerBase::getHttpExchange#HttpExchange ()",hutool-http,method,cn.hutool.http.server::HttpServerBase::getHttpExchange,"HttpExchange ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerBase.java,36
"cn.hutool.http.server::HttpServerBase::getHttpContext#HttpContext ()",hutool-http,method,cn.hutool.http.server::HttpServerBase::getHttpContext,"HttpContext ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerBase.java,46
"cn.hutool.http.server::HttpServerBase::close#void ()",hutool-http,method,cn.hutool.http.server::HttpServerBase::close,"void ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerBase.java,53
cn.hutool.http.server::HttpServerRequest#,hutool-http,class,cn.hutool.http.server::HttpServerRequest,"",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,39
"cn.hutool.http.server::HttpServerRequest::HttpServerRequest#(HttpExchange httpExchange)",hutool-http,method,cn.hutool.http.server::HttpServerRequest::HttpServerRequest,"(HttpExchange httpExchange)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,52
"cn.hutool.http.server::HttpServerRequest::getMethod#String ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getMethod,"String ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,61
"cn.hutool.http.server::HttpServerRequest::isGetMethod#boolean ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::isGetMethod,"boolean ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,70
"cn.hutool.http.server::HttpServerRequest::isPostMethod#boolean ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::isPostMethod,"boolean ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,79
"cn.hutool.http.server::HttpServerRequest::getURI#URI ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getURI,"URI ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,88
"cn.hutool.http.server::HttpServerRequest::getPath#String ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getPath,"String ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,97
"cn.hutool.http.server::HttpServerRequest::getQuery#String ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getQuery,"String ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,106
"cn.hutool.http.server::HttpServerRequest::getHeaders#Headers ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getHeaders,"Headers ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,115
"cn.hutool.http.server::HttpServerRequest::getHeader#String (Header headerKey)",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getHeader,"String (Header headerKey)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,125
"cn.hutool.http.server::HttpServerRequest::getHeader#String (String headerKey)",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getHeader,"String (String headerKey)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,135
"cn.hutool.http.server::HttpServerRequest::getHeader#String (String headerKey, Charset charset)",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getHeader,"String (String headerKey, Charset charset)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,146
"cn.hutool.http.server::HttpServerRequest::getContentType#String ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getContentType,"String ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,159
"cn.hutool.http.server::HttpServerRequest::getCharset#Charset ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getCharset,"Charset ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,172
"cn.hutool.http.server::HttpServerRequest::getUserAgentStr#String ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getUserAgentStr,"String ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,187
"cn.hutool.http.server::HttpServerRequest::getUserAgent#UserAgent ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getUserAgent,"UserAgent ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,196
"cn.hutool.http.server::HttpServerRequest::getCookiesStr#String ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getCookiesStr,"String ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,205
"cn.hutool.http.server::HttpServerRequest::getCookies#Collection<HttpCookie> ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getCookies,"Collection<HttpCookie> ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,214
"cn.hutool.http.server::HttpServerRequest::getCookieMap#Map<String, HttpCookie> ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getCookieMap,"Map<String, HttpCookie> ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,223
"cn.hutool.http.server::HttpServerRequest::getCookie#HttpCookie (String cookieName)",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getCookie,"HttpCookie (String cookieName)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,239
"cn.hutool.http.server::HttpServerRequest::isMultipart#boolean ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::isMultipart,"boolean ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,248
"cn.hutool.http.server::HttpServerRequest::getBody#String ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getBody,"String ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,266
"cn.hutool.http.server::HttpServerRequest::getBody#String (Charset charset)",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getBody,"String (Charset charset)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,276
"cn.hutool.http.server::HttpServerRequest::getBodyBytes#byte[] ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getBodyBytes,"byte[] ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,285
"cn.hutool.http.server::HttpServerRequest::getBodyStream#InputStream ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getBodyStream,"InputStream ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,297
"cn.hutool.http.server::HttpServerRequest::getParam#String (String name)",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getParam,"String (String name)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,324
"cn.hutool.http.server::HttpServerRequest::getParams#List<String> (String name)",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getParams,"List<String> (String name)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,335
"cn.hutool.http.server::HttpServerRequest::getParams#ListValueMap<String, String> ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getParams,"ListValueMap<String, String> ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,344
"cn.hutool.http.server::HttpServerRequest::getClientIP#String (String... otherHeaderNames)",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getClientIP,"String (String... otherHeaderNames)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,391
"cn.hutool.http.server::HttpServerRequest::getClientIPByHeader#String (String... headerNames)",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getClientIPByHeader,"String (String... headerNames)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,412
"cn.hutool.http.server::HttpServerRequest::getMultipart#MultipartFormData ()",hutool-http,method,cn.hutool.http.server::HttpServerRequest::getMultipart,"MultipartFormData ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,432
"cn.hutool.http.server::HttpServerRequest::parseMultipart#MultipartFormData (UploadSetting uploadSetting)",hutool-http,method,cn.hutool.http.server::HttpServerRequest::parseMultipart,"MultipartFormData (UploadSetting uploadSetting)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerRequest.java,449
cn.hutool.http.server::HttpServerResponse#,hutool-http,class,cn.hutool.http.server::HttpServerResponse,"",hutool-http/src/main/java/cn/hutool/http/server/HttpServerResponse.java,31
"cn.hutool.http.server::HttpServerResponse::HttpServerResponse#(HttpExchange httpExchange)",hutool-http,method,cn.hutool.http.server::HttpServerResponse::HttpServerResponse,"(HttpExchange httpExchange)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerResponse.java,44
"cn.hutool.http.server::HttpServerResponse::send#HttpServerResponse (int httpStatusCode)",hutool-http,method,cn.hutool.http.server::HttpServerResponse::send,"HttpServerResponse (int httpStatusCode)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerResponse.java,54
"cn.hutool.http.server::HttpServerResponse::sendOk#HttpServerResponse ()",hutool-http,method,cn.hutool.http.server::HttpServerResponse::sendOk,"HttpServerResponse ()",hutool-http/src/main/java/cn/hutool/http/server/HttpServerResponse.java,63
"cn.hutool.http.server::HttpServerResponse::sendOk#HttpServerResponse (int bodyLength)",hutool-http,method,cn.hutool.http.server::HttpServerResponse::sendOk,"HttpServerResponse (int bodyLength)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerResponse.java,74
"cn.hutool.http.server::HttpServerResponse::send404#HttpServerResponse (String content)",hutool-http,method,cn.hutool.http.server::HttpServerResponse::send404,"HttpServerResponse (String content)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerResponse.java,84
"cn.hutool.http.server::HttpServerResponse::sendError#HttpServerResponse (int errorCode, String content)",hutool-http,method,cn.hutool.http.server::HttpServerResponse::sendError,"HttpServerResponse (int errorCode, String content)",hutool-http/src/main/java/cn/hutool/http/server/HttpServerResponse.java,95
