api_id,module,package,tag,reason
cn.hutool.core.io.watch::WatchKind#,hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch::WatchKind::getValue#WatchEvent.Kind<?> (),hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch::WatchMonitor#,hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::create#WatchMonitor (URL url, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::create#WatchMonitor (URL url, int maxDepth, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::create#WatchMonitor (URI uri, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::create#WatchMonitor (URI uri, int maxDepth, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::create#WatchMonitor (File file, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::create#WatchMonitor (File file, int maxDepth, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::create#WatchMonitor (String path, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::create#WatchMonitor (String path, int maxDepth, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::create#WatchMonitor (Path path, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::create#WatchMonitor (Path path, int maxDepth, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::createAll#WatchMonitor (URI uri, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::createAll#WatchMonitor (URL url, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::createAll#WatchMonitor (File file, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::createAll#WatchMonitor (String path, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::createAll#WatchMonitor (Path path, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::WatchMonitor#(File file, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::WatchMonitor#(String path, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::WatchMonitor#(Path path, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchMonitor::WatchMonitor#(Path path, int maxDepth, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch::WatchMonitor::init#void (),hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch::WatchMonitor::setWatcher#WatchMonitor (Watcher watcher),hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch::WatchMonitor::run#void (),hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch::WatchMonitor::watch#void (),hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch::WatchMonitor::watch#void (Watcher watcher),hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch::WatchMonitor::setMaxDepth#WatchMonitor (int maxDepth),hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch::WatchServer#,hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch::WatchServer::init#void (),hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch::WatchServer::setModifiers#void (WatchEvent.Modifier[] modifiers),hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchServer::registerPath#void (Path path, int maxDepth)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchServer::registerPath::<SimpleFileVisitor$anon@112>::postVisitDirectory#FileVisitResult (Path dir, IOException exc)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchServer::watch#void (WatchAction action, Filter<WatchEvent<?>> watchFilter)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchServer::watch#void (Watcher watcher, Filter<WatchEvent<?>> watchFilter)",hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch::WatchServer::getWatchKey#WatchKey (Path path),hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch::WatchServer::close#void (),hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch::WatchUtil#,hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::create#WatchMonitor (URL url, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::create#WatchMonitor (URL url, int maxDepth, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::create#WatchMonitor (URI uri, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::create#WatchMonitor (URI uri, int maxDepth, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::create#WatchMonitor (File file, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::create#WatchMonitor (File file, int maxDepth, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::create#WatchMonitor (String path, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::create#WatchMonitor (String path, int maxDepth, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::create#WatchMonitor (Path path, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::create#WatchMonitor (Path path, int maxDepth, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createAll#WatchMonitor (URL url, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createAll#WatchMonitor (URL url, int maxDepth, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createAll#WatchMonitor (URI uri, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createAll#WatchMonitor (URI uri, int maxDepth, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createAll#WatchMonitor (File file, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createAll#WatchMonitor (File file, int maxDepth, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createAll#WatchMonitor (String path, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createAll#WatchMonitor (String path, int maxDepth, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createAll#WatchMonitor (Path path, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createAll#WatchMonitor (Path path, int maxDepth, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createModify#WatchMonitor (URL url, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createModify#WatchMonitor (URL url, int maxDepth, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createModify#WatchMonitor (URI uri, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createModify#WatchMonitor (URI uri, int maxDepth, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createModify#WatchMonitor (File file, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createModify#WatchMonitor (File file, int maxDepth, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createModify#WatchMonitor (String path, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createModify#WatchMonitor (String path, int maxDepth, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createModify#WatchMonitor (Path path, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::createModify#WatchMonitor (Path path, int maxDepth, Watcher watcher)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch::WatchUtil::register#WatchKey (Watchable watchable, WatchService watcher, WatchEvent.Kind<?>... events)",hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch::Watcher#,hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch.watchers::DelayWatcher#,hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch.watchers::DelayWatcher::DelayWatcher#(Watcher watcher, long delay)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch.watchers::DelayWatcher::onModify#void (WatchEvent<?> event, Path currentPath)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch.watchers::DelayWatcher::onCreate#void (WatchEvent<?> event, Path currentPath)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch.watchers::DelayWatcher::onDelete#void (WatchEvent<?> event, Path currentPath)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch.watchers::DelayWatcher::onOverflow#void (WatchEvent<?> event, Path currentPath)",hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch.watchers::IgnoreWatcher#,hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch.watchers::IgnoreWatcher::onCreate#void (WatchEvent<?> event, Path currentPath)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch.watchers::IgnoreWatcher::onModify#void (WatchEvent<?> event, Path currentPath)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch.watchers::IgnoreWatcher::onDelete#void (WatchEvent<?> event, Path currentPath)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch.watchers::IgnoreWatcher::onOverflow#void (WatchEvent<?> event, Path currentPath)",hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch.watchers::WatcherChain#,hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch.watchers::WatcherChain::create#WatcherChain (Watcher... watchers),hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch.watchers::WatcherChain::WatcherChain#(Watcher... watchers),hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch.watchers::WatcherChain::onCreate#void (WatchEvent<?> event, Path currentPath)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch.watchers::WatcherChain::onModify#void (WatchEvent<?> event, Path currentPath)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch.watchers::WatcherChain::onDelete#void (WatchEvent<?> event, Path currentPath)",hutool-core,core.io,portable,candidate for idiomatic Rust
"cn.hutool.core.io.watch.watchers::WatcherChain::onOverflow#void (WatchEvent<?> event, Path currentPath)",hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch.watchers::WatcherChain::iterator#Iterator<Watcher> (),hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.io.watch.watchers::WatcherChain::addChain#WatcherChain (Watcher element),hutool-core,core.io,portable,candidate for idiomatic Rust
cn.hutool.core.lang::Assert#,hutool-core,core.lang,portable,candidate for idiomatic Rust
"cn.hutool.core.lang::Assert::isTrue#void (boolean expression, Supplier<? extends X> supplier)",hutool-core,core.lang,portable,candidate for idiomatic Rust
"cn.hutool.core.lang::Assert::isTrue#void (boolean expression, String errorMsgTemplate, Object... params)",hutool-core,core.lang,portable,candidate for idiomatic Rust
cn.hutool.core.lang::Assert::isTrue#void (boolean expression),hutool-core,core.lang,portable,candidate for idiomatic Rust
"cn.hutool.core.lang::Assert::isFalse#void (boolean expression, Supplier<X> errorSupplier)",hutool-core,core.lang,portable,candidate for idiomatic Rust
"cn.hutool.core.lang::Assert::isFalse#void (boolean expression, String errorMsgTemplate, Object... params)",hutool-core,core.lang,portable,candidate for idiomatic Rust
cn.hutool.core.lang::Assert::isFalse#void (boolean expression),hutool-core,core.lang,portable,candidate for idiomatic Rust
"cn.hutool.core.lang::Assert::isNull#void (Object object, Supplier<X> errorSupplier)",hutool-core,core.lang,portable,candidate for idiomatic Rust
"cn.hutool.core.lang::Assert::isNull#void (Object object, String errorMsgTemplate, Object... params)",hutool-core,core.lang,portable,candidate for idiomatic Rust
